Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
1,1,0,0,0,0.7398392102879165,-1.1061470896301404,0.2123137025269052,360.0,1.0,1,False,False,True
0,1,0,0,0,-0.8861206586158977,1.036441043646739,-0.1566545996781148,360.0,0.0,0,False,False,True
0,0,0,0,0,0.05650050522066751,0.897223351768717,0.2123137025269052,360.0,1.0,1,False,True,False
0,1,0,1,0,-1.7715516008481718,0.7905441234016419,-0.5213057684386682,360.0,1.0,1,False,True,False
0,0,0,0,0,-0.5086134494200787,-1.1061470896301404,-0.1566545996781148,360.0,1.0,1,False,True,False
0,0,0,0,0,0.16777449529051428,-1.1061470896301404,-0.29514837901166135,360.0,1.0,0,False,True,False
1,1,2,0,0,0.3346731417895989,-1.1061470896301404,0.06614029721855812,360.0,1.0,0,False,False,True
0,1,1,0,1,1.6629814784184909,-1.1061470896301404,1.6405349790120825,360.0,0.0,0,False,False,True
1,1,2,0,0,-0.8263373560856941,0.6805169364066471,-0.5818082322787417,360.0,1.0,1,False,True,False
1,1,0,0,0,-1.4725019516735003,0.7799122201687786,-0.6023651852988756,360.0,1.0,1,False,True,False
1,1,0,0,0,-0.3100912831993694,0.8861059235243459,0.08120881011816276,360.0,1.0,0,True,False,False
1,1,1,0,0,1.2289110419960692,0.8935560159667378,0.6698444690323032,360.0,1.0,1,False,False,True
1,1,2,1,0,-0.3160663226395886,0.9736737925364493,0.2123137025269052,360.0,1.0,1,False,False,True
1,1,0,0,0,-1.032598923109933,1.0701728992060089,-0.1566545996781148,360.0,1.0,1,False,False,True
1,1,3,0,0,-0.5525185619003515,-1.1061470896301404,-0.5412823447629712,360.0,1.0,1,False,False,True
1,1,0,1,1,-0.9212945899386683,1.0373331601015436,0.490653104398665,180.0,0.0,0,True,False,False
1,1,1,0,0,0.46055053869918383,-1.1061470896301404,-0.026542762163008344,360.0,0.0,0,True,False,False
0,0,0,0,0,0.13777987792923466,-1.1061470896301404,-0.22478442082630948,360.0,0.0,0,False,True,False
1,1,0,0,0,0.7128188183989899,1.1362459272141263,1.4220250793453284,360.0,1.0,0,False,True,False
1,0,0,1,0,-0.42450423884225064,0.8941453351719676,-0.05834199775277066,180.0,0.0,0,False,False,True
1,1,1,0,0,1.5866152926647963,-1.1061470896301404,1.8262033026759223,360.0,1.0,1,False,False,True
1,1,3,1,1,1.0468568004616619,-1.1061470896301404,-0.07441909125103018,60.0,1.0,1,False,False,True
0,0,0,0,0,0.1997772186309225,-1.1061470896301404,0.09617326933177807,360.0,0.0,0,False,True,False
1,1,0,0,0,-0.4187782565627991,0.9972983806139076,0.5760936324809186,360.0,1.0,1,False,False,True
1,1,2,1,1,-1.8204694548562965,0.8334386959876776,-0.5818082322787417,360.0,1.0,1,False,True,False
1,0,0,0,0,-0.22399428273807162,-1.1061470896301404,-0.9374451062204578,300.0,1.0,1,False,True,False
1,1,3,1,0,0.38951949509388567,-1.1061470896301404,-0.623123434518166,360.0,0.0,0,False,True,False
1,1,3,0,1,0.5713231086342954,0.8153269809786006,0.7487322455468848,360.0,1.0,1,False,True,False
1,0,0,0,0,-0.07641725187493834,-1.1061470896301404,-0.2773396259029414,480.0,1.0,0,False,False,True
1,0,0,0,0,-0.07641725187493834,1.147808109422311,0.6234673839739975,360.0,1.0,0,False,False,True
1,1,1,0,1,-1.8204694548562965,0.9924039481800261,-0.33121660493748994,360.0,1.0,0,False,False,True
1,1,3,0,0,-0.4483631262245708,1.0881948043488796,0.6698444690323032,300.0,0.0,0,False,True,False
1,1,3,1,1,-0.3321232289451367,0.8809491333947869,0.004795037662745395,360.0,0.0,1,False,True,False
0,0,0,0,0,-0.02377692077954425,-1.1061470896301404,-0.31310650018143243,360.0,1.0,1,False,True,False
1,1,1,0,1,-1.1472558462093099,-1.1061470896301404,-0.026542762163008344,360.0,1.0,1,False,True,False
0,1,2,0,0,-1.8204694548562965,0.8344857924523926,0.5154054767267032,360.0,1.0,0,False,False,True
1,1,0,0,0,0.7889193653108696,0.8935560159667378,1.478659512124237,360.0,0.0,0,False,True,False
1,1,1,0,0,0.05042007719463866,-1.1061470896301404,-1.869109760916912,240.0,1.0,1,False,False,True
1,0,0,0,0,-1.1803215547443435,0.9327552243445689,0.09617326933177807,360.0,1.0,1,False,True,False
1,1,2,1,0,-0.3321232289451367,0.8546345200426861,-0.5412823447629712,360.0,0.0,1,False,True,False
1,1,0,0,0,-1.032598923109933,0.8735389588516081,-0.4432245208163908,360.0,1.0,1,False,True,False
1,0,0,0,0,1.3068751315807892,-1.1061470896301404,0.9897842413932062,360.0,1.0,1,False,False,True
1,1,0,0,0,0.7038490749656703,1.1023208630159698,0.6117191033750093,360.0,1.0,1,False,True,False
1,1,0,0,0,-0.60905293863759,0.9784770328543089,0.02029518638707106,360.0,1.0,1,False,True,False
1,1,2,0,0,0.8537505475055531,1.1655532173641163,0.7597756831062821,180.0,1.0,1,False,True,False
1,1,2,1,0,-0.37307025394957294,0.8236920069125574,-0.9374451062204578,360.0,1.0,1,False,False,True
1,0,0,0,0,0.12203010820319013,-1.1061470896301404,-0.1233825892910118,360.0,1.0,1,False,True,False
1,0,0,1,0,-0.15116408411959575,-1.1061470896301404,-3.1579352523890583,120.0,1.0,1,False,True,False
1,0,0,0,0,0.9790649391323615,-1.1061470896301404,-0.026542762163008344,360.0,0.0,0,False,False,True
0,1,0,0,0,-1.0495788539170003,0.9011421027687977,0.11103515061606033,360.0,1.0,1,False,True,False
1,1,0,0,0,-1.695323908824454,0.6308197818765576,-1.869109760916912,360.0,1.0,1,False,True,False
1,1,0,1,0,0.14817152697372205,-1.1061470896301404,-0.24216009777289674,180.0,1.0,1,False,True,False
1,1,0,0,0,-1.8204694548562965,1.0463300849199422,0.02029518638707106,360.0,1.0,1,False,True,False
1,1,2,1,0,0.19434923206733173,1.0184386957058484,0.05096622243405754,180.0,1.0,1,False,False,True
1,0,0,0,0,0.4229609436652816,1.0710771489169897,0.3090874023896435,360.0,1.0,1,False,True,False
1,1,0,0,0,1.8444053346285412,-1.1061470896301404,-0.026542762163008344,360.0,1.0,1,False,False,True
1,1,0,0,0,0.3491241546903808,1.0503651104969596,-0.026542762163008344,360.0,1.0,1,False,True,False
1,1,0,0,0,-0.040003920712351385,0.5439391152781957,0.42752243445922217,360.0,1.0,1,False,False,True
1,1,1,0,0,-0.5346478483827108,0.6410550044426151,-0.5213057684386682,360.0,1.0,1,False,False,True
1,1,2,0,0,1.6549186619978746,0.6691808382156545,1.1340135521814687,360.0,1.0,1,False,False,True
1,0,0,1,0,1.093580393173851,-1.1061470896301404,-0.1566545996781148,360.0,1.0,0,True,False,False
1,1,2,0,0,-0.04874031840380858,1.0519858060768421,1.0485977577587617,360.0,0.0,0,False,False,True
1,1,3,1,0,-1.5570702516807764,0.5439391152781957,-0.6440871013776944,480.0,1.0,1,False,True,False
1,0,0,0,0,0.5876282537934793,-1.1061470896301404,0.09617326933177807,360.0,1.0,1,False,False,True
0,1,0,0,0,-0.6327602840189501,0.9055888991306207,0.1404569257515695,360.0,1.0,1,False,True,False
1,1,0,1,0,-0.17983578560291028,1.0978958323386754,0.322568227327182,360.0,0.0,0,True,False,False
0,0,1,0,1,1.1163654694915421,-1.1061470896301404,-0.026542762163008344,360.0,1.0,1,False,True,False
1,0,0,0,0,0.49799719819879157,-1.1061470896301404,-0.1904494469967235,360.0,1.0,1,False,True,False
1,1,1,0,0,1.909811056825678,-1.1061470896301404,0.7264786456808213,180.0,1.0,1,True,False,False
0,1,0,0,0,-0.4483631262245708,0.8983889647805181,0.34928278883676,360.0,1.0,1,False,True,False
1,1,1,0,0,-1.3646167849176492,0.7381844800795337,-0.8427526124724904,360.0,0.0,1,False,False,True
1,1,0,0,0,0.6662879417563473,0.8772634015119329,0.6117191033750093,360.0,1.0,0,True,False,False
0,0,0,0,0,1.548956777915502,-1.1061470896301404,1.430203080829103,360.0,1.0,1,False,False,True
1,1,0,0,0,0.6956813481808398,0.9502892243772739,0.6698444690323032,360.0,1.0,1,True,False,False
0,0,0,0,0,0.13777987792923466,-1.1061470896301404,-2.1111582002098124,360.0,1.0,1,False,True,False
0,0,0,0,0,-1.4657382909882892,1.1655532173641163,0.11103515061606033,360.0,0.0,1,False,True,False
1,1,2,0,0,-0.6098643634423564,-1.1061470896301404,-0.9374451062204578,360.0,1.0,1,False,True,False
1,1,0,1,0,0.1997772186309225,0.8569310005646179,0.8249045224829136,360.0,1.0,1,True,False,False
0,0,0,0,0,-0.10925606243028146,-1.1061470896301404,-0.6652604366722152,360.0,0.0,1,True,False,False
1,1,3,0,0,1.909811056825678,-1.1061470896301404,2.193060482376809,360.0,1.0,1,True,False,False
1,0,0,0,0,-0.013602048905871127,0.7897529470534594,-0.026542762163008344,360.0,1.0,1,True,False,False
1,1,1,0,1,1.5607226663850917,1.0750297055399685,0.42752243445922217,180.0,0.0,0,False,False,True
1,1,0,0,0,0.810119424539712,0.9377412220593662,0.69267262879298,360.0,0.0,0,True,False,False
1,0,0,0,1,1.909811056825678,-1.1061470896301404,3.434580413935379,480.0,0.0,1,False,False,True
1,0,0,0,0,-1.6396988339365115,0.8427521976153983,-1.1142113023038742,360.0,1.0,1,False,False,True
1,0,0,0,0,-0.8170481037765408,-1.1061470896301404,-1.2223796708769639,360.0,1.0,1,False,True,False
1,1,0,0,1,-0.24978176366908902,-1.1061470896301404,-3.1579352523890583,120.0,1.0,1,False,True,False
1,0,0,0,0,0.4422776595057391,-1.1061470896301404,-0.48190707780797637,360.0,1.0,1,False,True,False
1,1,3,0,0,0.05650050522066751,1.1655532173641163,1.6701022130815404,360.0,1.0,0,False,True,False
0,1,0,0,0,0.32127034766607154,-1.1061470896301404,-0.8660285703749202,360.0,1.0,0,True,False,False
1,1,2,0,1,-0.3436069292040918,1.0423478446236374,-0.7744306910994281,360.0,1.0,1,False,False,True
1,0,0,0,0,1.909811056825678,-1.1061470896301404,1.2869783367404544,360.0,0.0,0,False,True,False
1,1,2,1,0,0.15380371459596615,0.7454607259867255,-0.010817049984296926,360.0,1.0,0,True,False,False
1,1,2,0,0,0.49518718605543466,0.8680363222224671,0.7264786456808213,360.0,1.0,0,True,False,False
1,0,0,0,0,0.619842771968729,-1.1061470896301404,0.5276778545094367,360.0,1.0,1,False,False,True
1,0,0,0,1,1.015485361885869,-1.1061470896301404,0.6117191033750093,180.0,1.0,1,False,True,False
1,1,0,0,0,-0.8356805248202719,0.8601859982120872,-0.1233825892910118,360.0,1.0,1,False,True,False
1,1,2,0,0,1.6873792252981825,-1.1061470896301404,0.7487322455468848,180.0,1.0,1,False,False,True
0,1,0,0,0,-1.2222631644579658,1.127895176560253,-0.5213057684386682,360.0,1.0,1,False,True,False
0,1,2,0,0,1.909811056825678,-1.1061470896301404,-1.2223796708769639,360.0,1.0,1,False,False,True
1,1,1,0,0,-1.8204694548562965,0.7443338814382512,-2.824499344406397,360.0,1.0,1,False,False,True
0,0,0,0,0,1.5014120430202507,0.794863772314982,1.1340135521814687,360.0,1.0,0,True,False,False
1,1,0,0,0,0.4293116521968676,0.573619052683258,-0.07441909125103018,360.0,1.0,1,False,True,False
1,0,0,0,0,0.8605093301297915,-1.1061470896301404,-0.1904494469967235,360.0,0.0,0,True,False,False
1,1,0,0,1,-0.9532050038987303,1.0659845233934495,0.322568227327182,360.0,1.0,1,True,False,False
1,0,0,0,0,1.394067420927612,-1.1061470896301404,1.304308379685888,360.0,1.0,0,False,False,True
1,1,2,1,0,-1.2810103613178963,-1.1061470896301404,-0.2773396259029414,360.0,1.0,0,True,False,False
1,0,0,0,0,-0.38628296088690595,-1.1061470896301404,-1.869109760916912,360.0,1.0,1,False,False,True
1,1,3,0,0,1.909811056825678,-1.1061470896301404,3.2554545810043822,180.0,0.0,1,False,True,False
1,1,1,0,0,0.7889193653108696,-1.1061470896301404,0.42752243445922217,360.0,0.0,1,True,False,False
1,1,1,0,0,1.4437642037750547,-1.1061470896301404,0.7487322455468848,360.0,1.0,1,False,False,True
1,0,0,0,0,-0.5913096757137594,0.8680363222224671,-0.1566545996781148,360.0,1.0,1,True,False,False
1,1,0,0,0,0.32127034766607154,1.1655532173641163,1.3973119434221324,360.0,1.0,1,False,True,False
1,1,0,1,0,-1.8204694548562965,0.6443989031700937,-0.5614485781472234,360.0,1.0,1,False,True,False
1,1,0,0,0,1.203864980222261,-1.1061470896301404,1.5571846485815792,360.0,1.0,0,False,False,True
1,1,1,0,0,-0.5063378780516458,0.7099395463585315,-0.13995428758025216,360.0,0.0,0,False,True,False
1,1,2,0,0,0.1382540903068853,0.7492647144469798,0.4017520820505373,360.0,1.0,1,True,False,False
1,1,0,0,0,1.415420469635109,-1.1061470896301404,-1.0880247577811024,180.0,1.0,1,False,False,True
1,1,0,0,0,-0.10068611186666851,1.0081828676013271,0.69267262879298,360.0,1.0,1,True,False,False
0,1,0,0,0,0.32127034766607154,-1.1061470896301404,-0.29514837901166135,360.0,1.0,0,True,False,False
1,1,0,0,0,-1.0982679353584295,1.025664651696745,-0.010817049984296926,360.0,1.0,1,True,False,False
1,0,0,0,0,-1.3354739987572286,-1.1061470896301404,-1.4264048033578232,480.0,0.0,0,False,True,False
1,1,2,0,0,1.2153699757987453,-1.1061470896301404,0.8881756657509371,360.0,1.0,1,False,True,False
1,1,0,1,0,-1.8204694548562965,0.8144055866041169,-0.623123434518166,360.0,1.0,1,True,False,False
1,1,3,0,0,1.909811056825678,-1.1061470896301404,3.6012522216988803,300.0,1.0,1,False,False,True
1,1,3,1,0,-0.21035139162109703,-1.1061470896301404,-0.9374451062204578,180.0,1.0,0,True,False,False
1,1,0,0,0,0.7076198747113628,1.1655532173641163,0.7487322455468848,360.0,1.0,1,False,True,False
1,1,0,1,1,0.21947844881001788,0.5365021665078367,-0.7969592797913452,360.0,1.0,0,False,True,False
1,1,0,0,0,-0.22586509293730642,0.848659734762631,-0.22478442082630948,360.0,1.0,1,True,False,False
1,1,2,0,0,-1.5943126848207763,0.7855695217036885,-0.5015151954575537,360.0,1.0,1,True,False,False
1,1,3,0,0,0.650518666798081,1.1655532173641163,2.8287161482556313,360.0,0.0,0,False,True,False
1,1,1,0,0,-0.07641725187493834,-1.1061470896301404,-0.22478442082630948,360.0,1.0,1,False,True,False
1,0,0,1,0,-1.2187293256551819,0.7501537137399684,-0.48190707780797637,480.0,0.0,0,False,False,True
1,1,1,0,0,0.8907321013905264,1.1655532173641163,0.6698444690323032,360.0,0.0,0,False,False,True
1,0,0,0,0,-1.7906840704646507,1.1655532173641163,-1.3073697241539057,360.0,0.0,0,True,False,False
1,1,0,0,0,0.32819363650378713,-1.1061470896301404,-1.1407309913776476,180.0,1.0,1,False,True,False
1,1,1,0,0,1.909811056825678,-1.1061470896301404,1.4383515984907316,360.0,1.0,0,False,True,False
0,1,0,0,0,-0.1482117059289595,-1.1061470896301404,-0.3679035803394927,360.0,1.0,1,False,True,False
1,1,0,0,1,1.909811056825678,1.147808109422311,-0.1566545996781148,360.0,1.0,1,False,True,False
1,1,1,0,1,-1.4111968376190087,-1.1061470896301404,-1.3364922870117082,300.0,0.0,0,True,False,False
1,1,0,0,0,-1.1608617098277314,0.876645371978754,-1.5855638790963742,360.0,0.0,1,True,False,False
1,1,0,0,1,-1.8204694548562965,1.1655532173641163,0.5276778545094367,360.0,1.0,1,True,False,False
1,1,0,0,0,1.4160912364041616,-1.1061470896301404,0.7597756831062821,180.0,1.0,1,True,False,False
1,0,0,1,0,0.43858794569847115,-1.1061470896301404,-1.9466221019964207,360.0,1.0,1,True,False,False
1,0,0,0,0,1.7096912997586713,-1.1061470896301404,0.4781714834009659,360.0,1.0,0,False,True,False
1,1,0,1,0,0.7977177667928519,-1.1061470896301404,0.42752243445922217,360.0,1.0,0,False,False,True
1,0,0,0,0,-0.017341548290263836,-1.1061470896301404,-1.062162813583955,360.0,1.0,1,False,True,False
1,0,0,0,0,0.1495819430542201,-1.1061470896301404,-0.1566545996781148,360.0,1.0,1,True,False,False
1,1,1,0,0,-0.47929853200326245,0.9395608465905366,0.5520189535932349,360.0,1.0,0,False,True,False
1,0,0,0,0,1.2703867796941393,1.0659845233934495,0.7487322455468848,360.0,1.0,1,True,False,False
0,0,0,1,0,-1.8051571055341507,0.9101217166851586,-0.1566545996781148,360.0,1.0,1,False,False,True
0,1,0,0,0,-0.2773469244277772,0.9685667350937489,-0.2773396259029414,360.0,0.0,1,False,True,False
1,0,0,0,1,1.6129759897198412,-1.1061470896301404,-0.8895651932646621,360.0,1.0,0,False,False,True
1,1,1,1,0,-0.9302071567134836,0.9286357233796917,-0.7300830190514969,360.0,1.0,1,False,True,False
1,0,2,0,0,0.4525463084700044,-1.1061470896301404,0.5030641620350468,360.0,0.0,1,False,True,False
1,1,3,1,0,0.05245006912866722,-1.1061470896301404,-0.026542762163008344,180.0,1.0,0,False,False,True
1,1,1,1,0,-0.22399428273807162,0.6568706911370582,0.08120881011816276,360.0,1.0,1,False,False,True
1,1,2,1,0,0.01384853407211347,-1.1061470896301404,-0.09061695201350645,360.0,1.0,1,False,True,False
0,0,0,1,0,0.2475830455248928,-1.1061470896301404,-0.1566545996781148,360.0,1.0,1,False,True,False
0,0,0,0,0,-0.3932856892211679,-1.1061470896301404,-0.961801293404527,360.0,1.0,1,False,False,True
1,0,0,1,0,0.04380050539620352,0.9327552243445689,-1.6873387015194226,360.0,1.0,1,True,False,False
1,0,0,0,0,-1.0549202789159096,-1.1061470896301404,-1.5527313680134898,360.0,1.0,1,False,False,True
1,0,0,0,0,-0.2760527824850036,-1.1061470896301404,-0.042383823281289125,360.0,1.0,0,False,True,False
0,0,0,0,0,1.5014120430202507,-1.1061470896301404,1.0291649351840684,360.0,1.0,0,False,True,False
1,1,3,0,0,-0.2683127795879664,0.702371904855244,-0.026542762163008344,360.0,0.0,0,False,True,False
1,1,1,0,1,1.1782587937888311,-1.1061470896301404,1.269513794434246,360.0,1.0,1,False,False,True
1,1,3,1,1,0.706171161391681,-1.1061470896301404,0.004795037662745395,360.0,1.0,1,True,False,False
1,1,0,0,0,-0.44399623490539925,0.9922919405237066,0.11103515061606033,360.0,1.0,1,False,False,True
1,1,3,1,0,-0.021628304013938702,0.6263818687726813,-0.5213057684386682,360.0,1.0,1,False,True,False
1,1,0,0,0,-1.8204694548562965,0.8200795451918496,0.08120881011816276,360.0,1.0,0,True,False,False
1,1,0,0,0,-0.0893436872617979,0.8155109692548096,0.02029518638707106,360.0,1.0,1,False,True,False
1,1,2,0,0,0.48031917266945345,-1.1061470896301404,-1.1675927150427472,360.0,0.0,0,False,True,False
0,1,2,0,0,0.1920805391819414,0.9126463552600828,-0.042383823281289125,360.0,0.0,1,False,True,False
1,1,0,0,0,-1.3556971863779315,-1.1061470896301404,-1.5204153480671874,360.0,0.0,0,False,False,True
1,1,2,0,0,0.06104209729471797,0.8046764334128245,-0.22478442082630948,360.0,1.0,1,False,True,False
1,0,0,0,0,-0.5985433925990018,0.9655639815447099,0.2123137025269052,360.0,1.0,1,False,True,False
1,1,0,0,0,1.1402648929793053,0.6348890010025481,0.6117191033750093,360.0,1.0,1,False,True,False
1,1,0,0,0,0.8537505475055531,-1.1061470896301404,-0.026542762163008344,360.0,1.0,1,False,True,False
1,1,0,0,0,-0.3890799998006727,-1.1061470896301404,0.5520189535932349,360.0,1.0,0,True,False,False
1,1,0,1,1,0.38178358577976373,-1.1061470896301404,0.12579589821419798,360.0,1.0,0,False,False,True
1,1,2,0,0,0.8537505475055531,0.8004773079998473,0.9897842413932062,360.0,1.0,1,False,True,False
1,1,0,0,0,0.39067548427873156,-1.1061470896301404,0.4017520820505373,480.0,1.0,1,False,True,False
1,0,0,0,1,0.8907321013905264,-1.1061470896301404,0.8881756657509371,360.0,1.0,1,True,False,False
1,1,1,0,0,-1.0421291032851707,0.8634112879508055,-0.4432245208163908,360.0,1.0,1,False,True,False
1,1,0,0,0,-0.09557018169307707,-1.1061470896301404,-2.1987478515492285,180.0,1.0,1,True,False,False
1,0,0,1,0,-0.43241419756630833,0.9415002665076361,-0.1566545996781148,360.0,1.0,1,True,False,False
0,0,0,0,0,1.2703867796941393,-1.1061470896301404,1.5954506699114095,360.0,1.0,1,False,True,False
1,1,1,0,0,-0.45713592803117287,0.8162459572069156,0.15501961709975873,360.0,1.0,1,False,True,False
1,1,1,0,0,0.6456196254484905,0.7049130882512445,0.5520189535932349,360.0,1.0,1,True,False,False
1,1,0,0,0,0.718565464880306,-1.1061470896301404,1.3973119434221324,360.0,0.0,0,False,False,True
0,0,0,0,1,-0.24724486257892897,-1.1061470896301404,-0.1233825892910118,360.0,0.0,1,False,False,True
0,0,1,0,0,-0.04218263165105387,-1.1061470896301404,-0.29514837901166135,360.0,1.0,1,True,False,False
1,1,1,0,0,-0.3442853140306753,-1.1061470896301404,-0.6023651852988756,360.0,1.0,1,False,True,False
1,1,2,0,0,0.739277492177056,1.1655532173641163,-0.1566545996781148,360.0,1.0,1,True,False,False
1,1,1,1,0,-1.022072697887946,0.8518256994398624,0.15501961709975873,180.0,1.0,0,False,False,True
1,0,0,0,0,-0.6033849785197455,1.1655532173641163,0.36251859180270785,60.0,1.0,1,False,False,True
1,1,2,0,1,0.8537505475055531,0.7148933194833955,-0.3679035803394927,360.0,1.0,1,True,False,False
1,1,0,1,0,-0.2838354902279678,1.122510547554169,-0.10693747219754575,360.0,1.0,1,False,True,False
1,0,0,0,1,0.80222090007863,1.115848438359485,-0.1566545996781148,180.0,1.0,0,False,False,True
1,1,2,0,0,1.4648460875950604,-1.1061470896301404,-0.29514837901166135,360.0,1.0,1,False,False,True
1,1,1,1,0,0.9398224417602773,-1.1061470896301404,0.11103515061606033,180.0,1.0,1,False,False,True
1,1,1,0,0,-0.6719740763095958,0.8278008603089051,-0.10693747219754575,480.0,1.0,1,False,True,False
1,1,0,0,0,-1.8204694548562965,0.8322131275235907,-0.7300830190514969,360.0,1.0,1,False,False,True
1,1,0,1,0,-1.8204694548562965,1.0785865485165587,0.898547854680316,360.0,0.0,0,False,True,False
0,0,2,0,0,-0.27024379773293544,-1.1061470896301404,0.12579589821419798,360.0,1.0,0,False,False,True
1,0,0,1,1,-0.9471746338945212,0.8811018777502291,-0.4432245208163908,360.0,1.0,1,True,False,False
1,1,1,1,0,-0.8707276294736632,1.1655532173641163,1.58784888469288,180.0,1.0,1,False,True,False
